date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,revenue,cost,gross_profit,forecast_error,absolute_forecast_error,gross_margin_pct,forecast_accuracy_pct,inventory_gap,replenishment_risk,inventory_coverage_days,year,month,month_name,day_of_week,day_of_week_num
2024-01-22,SKU_40,WH_4,SUP_10,North,31,480,5,255,0,5.95,7.14,0,0,31.46,221.34,184.45000000000002,36.889999999999986,-0.46000000000000085,0.46000000000000085,16.66666666666666,98.53782581055309,225,0,15.483870967741936,2024,1,January,Monday,0
2024-01-23,SKU_40,WH_4,SUP_10,West,22,458,5,255,0,5.95,7.14,0,0,23.54,157.07999999999998,130.9,26.17999999999998,-1.5399999999999991,1.5399999999999991,16.666666666666654,93.45794392523365,203,0,20.818181818181817,2024,1,January,Tuesday,1
2024-01-24,SKU_40,WH_4,SUP_10,East,25,433,5,255,0,5.95,7.14,0,0,30.08,178.5,148.75,29.75,-5.079999999999998,5.079999999999998,16.666666666666664,83.11170212765958,178,0,17.32,2024,1,January,Wednesday,2
2024-01-25,SKU_40,WH_4,SUP_10,North,30,403,5,255,0,5.95,7.14,0,0,35.05,214.2,178.5,35.69999999999999,-5.049999999999997,5.049999999999997,16.666666666666664,85.59201141226819,148,0,13.433333333333334,2024,1,January,Thursday,3
2024-01-26,SKU_40,WH_4,SUP_10,North,23,380,5,255,0,5.95,7.14,0,0,19.27,164.22,136.85,27.370000000000005,3.7300000000000004,3.7300000000000004,16.666666666666668,80.64348728593669,125,0,16.52173913043478,2024,1,January,Friday,4
2024-01-27,SKU_40,WH_4,SUP_10,East,28,352,5,255,0,5.95,7.14,0,0,27.63,199.92,166.6,33.31999999999999,0.370000000000001,0.370000000000001,16.666666666666664,98.66087585957293,97,0,12.571428571428571,2024,1,January,Saturday,5
2024-01-28,SKU_40,WH_4,SUP_10,North,14,338,5,255,0,5.95,7.14,0,0,13.83,99.96,83.3,16.659999999999997,0.16999999999999993,0.16999999999999993,16.666666666666664,98.7707881417209,83,0,24.142857142857142,2024,1,January,Sunday,6
2024-01-29,SKU_40,WH_4,SUP_10,North,30,308,5,255,0,5.95,7.14,0,0,26.71,214.2,178.5,35.69999999999999,3.289999999999999,3.289999999999999,16.666666666666664,87.68251591164358,53,0,10.266666666666667,2024,1,January,Monday,0
2024-01-30,SKU_40,WH_4,SUP_10,South,33,275,5,255,0,5.95,7.14,0,0,34.34,235.61999999999998,196.35,39.26999999999998,-1.3400000000000034,1.3400000000000034,16.66666666666666,96.0978450786255,20,0,8.333333333333334,2024,1,January,Tuesday,1
2024-01-31,SKU_40,WH_4,SUP_10,West,18,257,5,255,0,5.95,7.14,0,0,20.26,128.51999999999998,107.10000000000001,21.419999999999973,-2.2600000000000016,2.2600000000000016,16.66666666666665,88.84501480750247,2,0,14.277777777777779,2024,1,January,Wednesday,2
2024-02-01,SKU_40,WH_4,SUP_10,East,28,229,5,255,0,5.95,7.14,0,0,28.08,199.92,166.6,33.31999999999999,-0.0799999999999983,0.0799999999999983,16.666666666666664,99.71509971509973,-26,1,8.178571428571429,2024,2,February,Thursday,3
2024-02-02,SKU_40,WH_4,SUP_10,South,29,431,5,255,231,5.95,7.14,0,0,24.7,207.06,172.55,34.50999999999999,4.300000000000001,4.300000000000001,16.666666666666664,82.5910931174089,176,0,14.862068965517242,2024,2,February,Friday,4
2024-02-03,SKU_40,WH_4,SUP_10,North,26,405,5,255,0,5.95,7.14,0,0,34.17,185.64,154.70000000000002,30.93999999999997,-8.170000000000002,8.170000000000002,16.66666666666665,76.09013754755634,150,0,15.576923076923077,2024,2,February,Saturday,5
2024-02-04,SKU_40,WH_4,SUP_10,East,24,381,5,255,0,5.95,7.14,1,0,22.39,171.35999999999999,142.8,28.559999999999974,1.6099999999999994,1.6099999999999994,16.66666666666665,92.80928986154532,126,0,15.875,2024,2,February,Sunday,6
2024-02-05,SKU_40,WH_4,SUP_10,South,27,354,5,255,0,5.95,7.14,0,0,23.58,192.78,160.65,32.129999999999995,3.4200000000000017,3.4200000000000017,16.666666666666664,85.49618320610686,99,0,13.11111111111111,2024,2,February,Monday,0
2024-02-06,SKU_40,WH_4,SUP_10,West,29,325,5,255,0,5.95,7.14,0,0,28.13,207.06,172.55,34.50999999999999,0.870000000000001,0.870000000000001,16.666666666666664,96.90721649484536,70,0,11.206896551724139,2024,2,February,Tuesday,1
2024-02-07,SKU_40,WH_4,SUP_10,South,22,303,5,255,0,5.95,7.14,0,0,23.87,157.07999999999998,130.9,26.17999999999998,-1.870000000000001,1.870000000000001,16.666666666666654,92.16589861751152,48,0,13.772727272727273,2024,2,February,Wednesday,2
2024-02-08,SKU_40,WH_4,SUP_10,East,21,282,5,255,0,5.95,7.14,0,0,28.7,149.94,124.95,24.989999999999995,-7.699999999999999,7.699999999999999,16.666666666666664,73.17073170731707,27,0,13.428571428571429,2024,2,February,Thursday,3
2024-02-09,SKU_40,WH_4,SUP_10,West,35,247,5,255,0,5.95,7.14,0,0,35.93,249.89999999999998,208.25,41.64999999999998,-0.9299999999999997,0.9299999999999997,16.66666666666666,97.41163373225716,-8,1,7.057142857142857,2024,2,February,Friday,4
2024-02-10,SKU_40,WH_4,SUP_10,West,16,609,5,255,378,5.95,7.14,0,0,17.01,114.24,95.2,19.039999999999992,-1.0100000000000016,1.0100000000000016,16.66666666666666,94.0623162845385,354,0,38.0625,2024,2,February,Saturday,5
2024-02-11,SKU_40,WH_4,SUP_10,North,23,586,5,255,0,5.95,7.14,0,0,25.48,164.22,136.85,27.370000000000005,-2.4800000000000004,2.4800000000000004,16.666666666666668,90.2668759811617,331,0,25.47826086956522,2024,2,February,Sunday,6
2024-02-12,SKU_40,WH_4,SUP_10,West,34,552,5,255,0,5.95,7.14,0,0,27.46,242.76,202.3,40.45999999999998,6.539999999999999,6.539999999999999,16.66666666666666,76.18353969410052,297,0,16.235294117647058,2024,2,February,Monday,0
2024-02-13,SKU_40,WH_4,SUP_10,South,27,525,5,255,0,5.95,7.14,0,0,24.84,192.78,160.65,32.129999999999995,2.16,2.16,16.666666666666664,91.30434782608695,270,0,19.444444444444443,2024,2,February,Tuesday,1
2024-02-14,SKU_40,WH_4,SUP_10,East,31,494,5,255,0,5.95,7.14,0,0,30.18,221.34,184.45000000000002,36.889999999999986,0.8200000000000003,0.8200000000000003,16.66666666666666,97.2829688535454,239,0,15.935483870967742,2024,2,February,Wednesday,2
2024-02-15,SKU_40,WH_4,SUP_10,South,27,467,5,255,0,5.95,7.14,0,0,27.47,192.78,160.65,32.129999999999995,-0.46999999999999886,0.46999999999999886,16.666666666666664,98.28904259191846,212,0,17.296296296296298,2024,2,February,Thursday,3
2024-02-16,SKU_40,WH_4,SUP_10,East,23,444,5,255,0,5.95,7.14,0,0,21.86,164.22,136.85,27.370000000000005,1.1400000000000006,1.1400000000000006,16.666666666666668,94.78499542543459,189,0,19.304347826086957,2024,2,February,Friday,4
2024-02-17,SKU_40,WH_4,SUP_10,West,19,425,5,255,0,5.95,7.14,0,0,20.77,135.66,113.05,22.61,-1.7699999999999996,1.7699999999999996,16.666666666666664,91.47809340394801,170,0,22.36842105263158,2024,2,February,Saturday,5
2024-02-18,SKU_40,WH_4,SUP_10,East,40,385,5,255,0,5.95,7.14,1,0,39.15,285.59999999999997,238.0,47.599999999999966,0.8500000000000014,0.8500000000000014,16.666666666666657,97.82886334610473,130,0,9.625,2024,2,February,Sunday,6
2024-02-19,SKU_40,WH_4,SUP_10,West,33,352,5,255,0,5.95,7.14,0,0,38.12,235.61999999999998,196.35,39.26999999999998,-5.119999999999997,5.119999999999997,16.66666666666666,86.56873032528857,97,0,10.666666666666666,2024,2,February,Monday,0
2024-02-20,SKU_40,WH_4,SUP_10,East,28,324,5,255,0,5.95,7.14,0,0,26.34,199.92,166.6,33.31999999999999,1.6600000000000001,1.6600000000000001,16.666666666666664,93.69779802581625,69,0,11.571428571428571,2024,2,February,Tuesday,1
2024-02-21,SKU_40,WH_4,SUP_10,North,32,292,5,255,0,5.95,7.14,0,0,35.13,228.48,190.4,38.079999999999984,-3.1300000000000026,3.1300000000000026,16.66666666666666,91.0902362653003,37,0,9.125,2024,2,February,Wednesday,2
2024-02-22,SKU_40,WH_4,SUP_10,North,33,259,5,255,0,5.95,7.14,0,0,34.36,235.61999999999998,196.35,39.26999999999998,-1.3599999999999994,1.3599999999999994,16.66666666666666,96.04190919674039,4,0,7.848484848484849,2024,2,February,Thursday,3
2024-02-23,SKU_40,WH_4,SUP_10,North,33,226,5,255,0,5.95,7.14,0,0,32.38,235.61999999999998,196.35,39.26999999999998,0.6199999999999974,0.6199999999999974,16.66666666666666,98.0852378011118,-29,1,6.848484848484849,2024,2,February,Friday,4
2024-02-24,SKU_40,WH_4,SUP_10,North,33,447,5,255,254,5.95,7.14,0,0,29.72,235.61999999999998,196.35,39.26999999999998,3.280000000000001,3.280000000000001,16.66666666666666,88.9636608344549,192,0,13.545454545454545,2024,2,February,Saturday,5
2024-02-25,SKU_40,WH_4,SUP_10,North,29,418,5,255,0,5.95,7.14,0,0,28.28,207.06,172.55,34.50999999999999,0.7199999999999989,0.7199999999999989,16.666666666666664,97.45403111739745,163,0,14.413793103448276,2024,2,February,Sunday,6
2024-02-26,SKU_40,WH_4,SUP_10,East,32,386,5,255,0,5.95,7.14,0,0,29.24,228.48,190.4,38.079999999999984,2.7600000000000016,2.7600000000000016,16.66666666666666,90.56087551299589,131,0,12.0625,2024,2,February,Monday,0
2024-02-27,SKU_40,WH_4,SUP_10,East,29,357,5,255,0,5.95,7.14,0,0,24.77,207.06,172.55,34.50999999999999,4.23,4.23,16.666666666666664,82.92289059345983,102,0,12.310344827586206,2024,2,February,Tuesday,1
2024-02-28,SKU_40,WH_4,SUP_10,South,33,324,5,255,0,5.95,7.14,0,0,30.28,235.61999999999998,196.35,39.26999999999998,2.719999999999999,2.719999999999999,16.66666666666666,91.01717305151917,69,0,9.818181818181818,2024,2,February,Wednesday,2
2024-02-29,SKU_40,WH_4,SUP_10,West,25,299,5,255,0,5.95,7.14,0,0,20.77,178.5,148.75,29.75,4.23,4.23,16.666666666666664,79.63408762638421,44,0,11.96,2024,2,February,Thursday,3
2024-03-01,SKU_40,WH_4,SUP_10,West,23,276,5,255,0,5.95,7.14,0,0,22.71,164.22,136.85,27.370000000000005,0.28999999999999915,0.28999999999999915,16.666666666666668,98.72302950242184,21,0,12.0,2024,3,March,Friday,4
2024-03-02,SKU_40,WH_4,SUP_10,East,19,257,5,255,0,5.95,7.14,0,0,20.47,135.66,113.05,22.61,-1.4699999999999989,1.4699999999999989,16.666666666666664,92.81875915974598,2,0,13.526315789473685,2024,3,March,Saturday,5
2024-03-03,SKU_40,WH_4,SUP_10,North,23,234,5,255,0,5.95,7.14,0,0,21.81,164.22,136.85,27.370000000000005,1.1900000000000013,1.1900000000000013,16.666666666666668,94.54378725355342,-21,1,10.173913043478262,2024,3,March,Sunday,6
2024-03-04,SKU_40,WH_4,SUP_10,West,35,669,5,255,470,5.95,7.14,0,0,34.11,249.89999999999998,208.25,41.64999999999998,0.8900000000000006,0.8900000000000006,16.66666666666666,97.39079448841981,414,0,19.114285714285714,2024,3,March,Monday,0
2024-03-05,SKU_40,WH_4,SUP_10,North,34,635,5,255,0,5.95,7.14,0,0,33.63,242.76,202.3,40.45999999999998,0.36999999999999744,0.36999999999999744,16.66666666666666,98.89979185251264,380,0,18.676470588235293,2024,3,March,Tuesday,1
2024-03-06,SKU_40,WH_4,SUP_10,West,31,604,5,255,0,5.95,7.14,0,0,30.15,221.34,184.45000000000002,36.889999999999986,0.8500000000000014,0.8500000000000014,16.66666666666666,97.18076285240464,349,0,19.483870967741936,2024,3,March,Wednesday,2
2024-03-07,SKU_40,WH_4,SUP_10,West,26,578,5,255,0,5.95,7.14,0,0,18.97,185.64,154.70000000000002,30.93999999999997,7.030000000000001,7.030000000000001,16.66666666666665,62.94148655772271,323,0,22.23076923076923,2024,3,March,Thursday,3
2024-03-08,SKU_40,WH_4,SUP_10,South,28,550,5,255,0,5.95,7.14,0,0,30.52,199.92,166.6,33.31999999999999,-2.5199999999999996,2.5199999999999996,16.666666666666664,91.74311926605505,295,0,19.642857142857142,2024,3,March,Friday,4
2024-03-09,SKU_40,WH_4,SUP_10,West,32,518,5,255,0,5.95,7.14,0,0,28.75,228.48,190.4,38.079999999999984,3.25,3.25,16.66666666666666,88.69565217391305,263,0,16.1875,2024,3,March,Saturday,5
2024-03-10,SKU_40,WH_4,SUP_10,South,29,489,5,255,0,5.95,7.14,0,0,31.84,207.06,172.55,34.50999999999999,-2.84,2.84,16.666666666666664,91.08040201005025,234,0,16.862068965517242,2024,3,March,Sunday,6
2024-03-11,SKU_40,WH_4,SUP_10,South,28,461,5,255,0,5.95,7.14,0,0,27.37,199.92,166.6,33.31999999999999,0.629999999999999,0.629999999999999,16.666666666666664,97.69820971867009,206,0,16.464285714285715,2024,3,March,Monday,0
2024-03-12,SKU_40,WH_4,SUP_10,North,22,439,5,255,0,5.95,7.14,0,0,22.29,157.07999999999998,130.9,26.17999999999998,-0.28999999999999915,0.28999999999999915,16.666666666666654,98.69896814715119,184,0,19.954545454545453,2024,3,March,Tuesday,1
2024-03-13,SKU_40,WH_4,SUP_10,East,23,416,5,255,0,5.95,7.14,0,0,20.21,164.22,136.85,27.370000000000005,2.789999999999999,2.789999999999999,16.666666666666668,86.19495299356754,161,0,18.08695652173913,2024,3,March,Wednesday,2
2024-03-14,SKU_40,WH_4,SUP_10,North,30,386,5,255,0,5.95,7.14,0,0,30.61,214.2,178.5,35.69999999999999,-0.6099999999999994,0.6099999999999994,16.666666666666664,98.00718719372755,131,0,12.866666666666667,2024,3,March,Thursday,3
2024-03-15,SKU_40,WH_4,SUP_10,West,34,352,5,255,0,5.95,7.14,0,0,34.83,242.76,202.3,40.45999999999998,-0.8299999999999983,0.8299999999999983,16.66666666666666,97.61699684180304,97,0,10.352941176470589,2024,3,March,Friday,4
2024-03-16,SKU_40,WH_4,SUP_10,West,26,326,5,255,0,5.95,7.14,0,0,28.11,185.64,154.70000000000002,30.93999999999997,-2.1099999999999994,2.1099999999999994,16.66666666666665,92.49377445748844,71,0,12.538461538461538,2024,3,March,Saturday,5
2024-03-17,SKU_40,WH_4,SUP_10,West,24,302,5,255,0,5.95,7.14,0,0,22.81,171.35999999999999,142.8,28.559999999999974,1.1900000000000013,1.1900000000000013,16.66666666666665,94.7829899167032,47,0,12.583333333333334,2024,3,March,Sunday,6
2024-03-18,SKU_40,WH_4,SUP_10,North,35,267,5,255,0,5.95,7.14,0,0,33.97,249.89999999999998,208.25,41.64999999999998,1.0300000000000011,1.0300000000000011,16.66666666666666,96.96791286429202,12,0,7.628571428571429,2024,3,March,Monday,0
2024-03-19,SKU_40,WH_4,SUP_10,West,37,230,5,255,0,5.95,7.14,0,0,36.33,264.18,220.15,44.03,0.6700000000000017,0.6700000000000017,16.666666666666664,98.15579410955134,-25,1,6.216216216216216,2024,3,March,Tuesday,1
2024-03-20,SKU_40,WH_4,SUP_10,East,34,566,5,255,370,5.95,7.14,0,0,38.62,242.76,202.3,40.45999999999998,-4.619999999999997,4.619999999999997,16.66666666666666,88.03728638011393,311,0,16.647058823529413,2024,3,March,Wednesday,2
2024-03-21,SKU_40,WH_4,SUP_10,North,39,527,5,255,0,5.95,7.14,0,0,37.83,278.46,232.05,46.40999999999997,1.1700000000000017,1.1700000000000017,16.666666666666657,96.90721649484536,272,0,13.512820512820513,2024,3,March,Thursday,3
2024-03-22,SKU_40,WH_4,SUP_10,West,28,499,5,255,0,5.95,7.14,0,0,27.72,199.92,166.6,33.31999999999999,0.28000000000000114,0.28000000000000114,16.666666666666664,98.98989898989899,244,0,17.821428571428573,2024,3,March,Friday,4
2024-03-23,SKU_40,WH_4,SUP_10,South,36,463,5,255,0,5.95,7.14,0,0,38.98,257.03999999999996,214.20000000000002,42.83999999999995,-2.979999999999997,2.979999999999997,16.66666666666665,92.35505387378143,208,0,12.86111111111111,2024,3,March,Saturday,5
2024-03-24,SKU_40,WH_4,SUP_10,West,34,429,5,255,0,5.95,7.14,0,0,32.65,242.76,202.3,40.45999999999998,1.3500000000000014,1.3500000000000014,16.66666666666666,95.86523736600306,174,0,12.617647058823529,2024,3,March,Sunday,6
2024-03-25,SKU_40,WH_4,SUP_10,East,25,404,5,255,0,5.95,7.14,0,0,20.5,178.5,148.75,29.75,4.5,4.5,16.666666666666664,78.04878048780488,149,0,16.16,2024,3,March,Monday,0
2024-03-26,SKU_40,WH_4,SUP_10,East,28,376,5,255,0,5.95,7.14,0,0,31.5,199.92,166.6,33.31999999999999,-3.5,3.5,16.666666666666664,88.88888888888889,121,0,13.428571428571429,2024,3,March,Tuesday,1
2024-03-27,SKU_40,WH_4,SUP_10,West,28,348,5,255,0,5.95,7.14,0,0,24.34,199.92,166.6,33.31999999999999,3.66,3.66,16.666666666666664,84.96302382908792,93,0,12.428571428571429,2024,3,March,Wednesday,2
2024-03-28,SKU_40,WH_4,SUP_10,South,33,315,5,255,0,5.95,7.14,0,0,35.45,235.61999999999998,196.35,39.26999999999998,-2.450000000000003,2.450000000000003,16.66666666666666,93.0888575458392,60,0,9.545454545454545,2024,3,March,Thursday,3
2024-03-29,SKU_40,WH_4,SUP_10,West,39,276,5,255,0,5.95,7.14,0,0,32.76,278.46,232.05,46.40999999999997,6.240000000000002,6.240000000000002,16.666666666666657,80.95238095238095,21,0,7.076923076923077,2024,3,March,Friday,4
2024-03-30,SKU_40,WH_4,SUP_10,North,29,247,5,255,0,5.95,7.14,0,0,30.6,207.06,172.55,34.50999999999999,-1.6000000000000014,1.6000000000000014,16.666666666666664,94.77124183006535,-8,1,8.517241379310345,2024,3,March,Saturday,5
2024-03-31,SKU_40,WH_4,SUP_10,West,28,637,5,255,418,5.95,7.14,0,0,22.5,199.92,166.6,33.31999999999999,5.5,5.5,16.666666666666664,75.55555555555556,382,0,22.75,2024,3,March,Sunday,6
2024-04-01,SKU_40,WH_4,SUP_10,North,46,591,5,255,0,5.95,7.14,1,0,44.69,328.44,273.7,54.74000000000001,1.3100000000000023,1.3100000000000023,16.666666666666668,97.06869545759677,336,0,12.847826086956522,2024,4,April,Monday,0
2024-04-02,SKU_40,WH_4,SUP_10,South,30,561,5,255,0,5.95,7.14,0,0,29.6,214.2,178.5,35.69999999999999,0.3999999999999986,0.3999999999999986,16.666666666666664,98.64864864864865,306,0,18.7,2024,4,April,Tuesday,1
2024-04-03,SKU_40,WH_4,SUP_10,East,22,539,5,255,0,5.95,7.14,0,0,24.63,157.07999999999998,130.9,26.17999999999998,-2.629999999999999,2.629999999999999,16.666666666666654,89.32196508323183,284,0,24.5,2024,4,April,Wednesday,2
2024-04-04,SKU_40,WH_4,SUP_10,South,23,516,5,255,0,5.95,7.14,0,0,25.77,164.22,136.85,27.370000000000005,-2.7699999999999996,2.7699999999999996,16.666666666666668,89.25106713232441,261,0,22.434782608695652,2024,4,April,Thursday,3
2024-04-05,SKU_40,WH_4,SUP_10,South,25,491,5,255,0,5.95,7.14,0,0,21.42,178.5,148.75,29.75,3.5799999999999983,3.5799999999999983,16.666666666666664,83.28664799253036,236,0,19.64,2024,4,April,Friday,4
2024-04-06,SKU_40,WH_4,SUP_10,East,31,460,5,255,0,5.95,7.14,0,0,31.17,221.34,184.45000000000002,36.889999999999986,-0.1700000000000017,0.1700000000000017,16.66666666666666,99.45460378569136,205,0,14.838709677419354,2024,4,April,Saturday,5
2024-04-07,SKU_40,WH_4,SUP_10,South,37,423,5,255,0,5.95,7.14,1,0,36.46,264.18,220.15,44.03,0.5399999999999991,0.5399999999999991,16.666666666666664,98.51892484914976,168,0,11.432432432432432,2024,4,April,Sunday,6
2024-04-08,SKU_40,WH_4,SUP_10,North,22,401,5,255,0,5.95,7.14,0,0,25.37,157.07999999999998,130.9,26.17999999999998,-3.370000000000001,3.370000000000001,16.666666666666654,86.71659440283798,146,0,18.227272727272727,2024,4,April,Monday,0
2024-04-09,SKU_40,WH_4,SUP_10,South,29,372,5,255,0,5.95,7.14,0,0,32.02,207.06,172.55,34.50999999999999,-3.020000000000003,3.020000000000003,16.666666666666664,90.5683947532792,117,0,12.827586206896552,2024,4,April,Tuesday,1
2024-04-10,SKU_40,WH_4,SUP_10,North,32,340,5,255,0,5.95,7.14,0,0,33.13,228.48,190.4,38.079999999999984,-1.1300000000000026,1.1300000000000026,16.66666666666666,96.58919408391185,85,0,10.625,2024,4,April,Wednesday,2
2024-04-11,SKU_40,WH_4,SUP_10,South,27,313,5,255,0,5.95,7.14,0,0,30.33,192.78,160.65,32.129999999999995,-3.3299999999999983,3.3299999999999983,16.666666666666664,89.02077151335313,58,0,11.592592592592593,2024,4,April,Thursday,3
2024-04-12,SKU_40,WH_4,SUP_10,East,34,279,5,255,0,5.95,7.14,0,0,33.22,242.76,202.3,40.45999999999998,0.7800000000000011,0.7800000000000011,16.66666666666666,97.65201685731488,24,0,8.205882352941176,2024,4,April,Friday,4
2024-04-13,SKU_40,WH_4,SUP_10,North,23,256,5,255,0,5.95,7.14,0,0,19.34,164.22,136.85,27.370000000000005,3.66,3.66,16.666666666666668,81.0754912099276,1,0,11.130434782608695,2024,4,April,Saturday,5
2024-04-14,SKU_40,WH_4,SUP_10,South,24,232,5,255,0,5.95,7.14,0,0,26.17,171.35999999999999,142.8,28.559999999999974,-2.1700000000000017,2.1700000000000017,16.66666666666665,91.70806266717615,-23,1,9.666666666666666,2024,4,April,Sunday,6
2024-04-15,SKU_40,WH_4,SUP_10,West,27,547,5,255,342,5.95,7.14,0,0,19.86,192.78,160.65,32.129999999999995,7.140000000000001,7.140000000000001,16.666666666666664,64.04833836858006,292,0,20.25925925925926,2024,4,April,Monday,0
2024-04-16,SKU_40,WH_4,SUP_10,North,24,523,5,255,0,5.95,7.14,0,0,22.25,171.35999999999999,142.8,28.559999999999974,1.75,1.75,16.66666666666665,92.13483146067416,268,0,21.791666666666668,2024,4,April,Tuesday,1
2024-04-17,SKU_40,WH_4,SUP_10,East,31,492,5,255,0,5.95,7.14,0,0,34.1,221.34,184.45000000000002,36.889999999999986,-3.1000000000000014,3.1000000000000014,16.66666666666666,90.9090909090909,237,0,15.870967741935484,2024,4,April,Wednesday,2
2024-04-18,SKU_40,WH_4,SUP_10,East,26,466,5,255,0,5.95,7.14,0,0,24.08,185.64,154.70000000000002,30.93999999999997,1.9200000000000017,1.9200000000000017,16.66666666666665,92.0265780730897,211,0,17.923076923076923,2024,4,April,Thursday,3
2024-04-19,SKU_40,WH_4,SUP_10,North,29,437,5,255,0,5.95,7.14,0,0,29.22,207.06,172.55,34.50999999999999,-0.21999999999999886,0.21999999999999886,16.666666666666664,99.24709103353868,182,0,15.068965517241379,2024,4,April,Friday,4
2024-04-20,SKU_40,WH_4,SUP_10,South,31,406,5,255,0,5.95,7.14,1,0,30.7,221.34,184.45000000000002,36.889999999999986,0.3000000000000007,0.3000000000000007,16.66666666666666,99.0228013029316,151,0,13.096774193548388,2024,4,April,Saturday,5
2024-04-21,SKU_40,WH_4,SUP_10,South,33,373,5,255,0,5.95,7.14,1,0,35.12,235.61999999999998,196.35,39.26999999999998,-2.1199999999999974,2.1199999999999974,16.66666666666666,93.96355353075172,118,0,11.303030303030303,2024,4,April,Sunday,6
2024-04-22,SKU_40,WH_4,SUP_10,North,29,344,5,255,0,5.95,7.14,0,0,25.84,207.06,172.55,34.50999999999999,3.16,3.16,16.666666666666664,87.77089783281734,89,0,11.862068965517242,2024,4,April,Monday,0
2024-04-23,SKU_40,WH_4,SUP_10,North,31,313,5,255,0,5.95,7.14,0,0,32.2,221.34,184.45000000000002,36.889999999999986,-1.2000000000000028,1.2000000000000028,16.66666666666666,96.27329192546583,58,0,10.096774193548388,2024,4,April,Tuesday,1
2024-04-24,SKU_40,WH_4,SUP_10,North,25,288,5,255,0,5.95,7.14,0,0,27.97,178.5,148.75,29.75,-2.969999999999999,2.969999999999999,16.666666666666664,89.38148015731142,33,0,11.52,2024,4,April,Wednesday,2
2024-04-25,SKU_40,WH_4,SUP_10,West,36,252,5,255,0,5.95,7.14,0,0,38.76,257.03999999999996,214.20000000000002,42.83999999999995,-2.759999999999998,2.759999999999998,16.66666666666665,92.87925696594428,-3,1,7.0,2024,4,April,Thursday,3
2024-04-26,SKU_40,WH_4,SUP_10,East,27,699,5,255,474,5.95,7.14,0,0,24.51,192.78,160.65,32.129999999999995,2.4899999999999984,2.4899999999999984,16.666666666666664,89.84088127294983,444,0,25.88888888888889,2024,4,April,Friday,4
2024-04-27,SKU_40,WH_4,SUP_10,North,25,674,5,255,0,5.95,7.14,0,0,24.83,178.5,148.75,29.75,0.1700000000000017,0.1700000000000017,16.666666666666664,99.31534434152235,419,0,26.96,2024,4,April,Saturday,5
2024-04-28,SKU_40,WH_4,SUP_10,East,18,656,5,255,0,5.95,7.14,0,0,13.88,128.51999999999998,107.10000000000001,21.419999999999973,4.119999999999999,4.119999999999999,16.66666666666665,70.31700288184439,401,0,36.44444444444444,2024,4,April,Sunday,6
2024-04-29,SKU_40,WH_4,SUP_10,South,32,624,5,255,0,5.95,7.14,1,0,25.45,228.48,190.4,38.079999999999984,6.550000000000001,6.550000000000001,16.66666666666666,74.26326129666012,369,0,19.5,2024,4,April,Monday,0
2024-04-30,SKU_40,WH_4,SUP_10,South,22,602,5,255,0,5.95,7.14,0,0,18.79,157.07999999999998,130.9,26.17999999999998,3.210000000000001,3.210000000000001,16.666666666666654,82.91644491750931,347,0,27.363636363636363,2024,4,April,Tuesday,1
2024-05-01,SKU_40,WH_4,SUP_10,North,37,565,5,255,0,5.95,7.14,1,0,35.09,264.18,220.15,44.03,1.9099999999999966,1.9099999999999966,16.666666666666664,94.55685380450272,310,0,15.27027027027027,2024,5,May,Wednesday,2
2024-05-02,SKU_40,WH_4,SUP_10,South,37,528,5,255,0,5.95,7.14,1,0,37.96,264.18,220.15,44.03,-0.9600000000000009,0.9600000000000009,16.666666666666664,97.47102212855637,273,0,14.27027027027027,2024,5,May,Thursday,3
2024-05-03,SKU_40,WH_4,SUP_10,East,24,504,5,255,0,5.95,7.14,0,0,25.28,171.35999999999999,142.8,28.559999999999974,-1.2800000000000011,1.2800000000000011,16.66666666666665,94.9367088607595,249,0,21.0,2024,5,May,Friday,4
2024-05-04,SKU_40,WH_4,SUP_10,South,25,479,5,255,0,5.95,7.14,0,0,26.31,178.5,148.75,29.75,-1.3099999999999987,1.3099999999999987,16.666666666666664,95.02090459901179,224,0,19.16,2024,5,May,Saturday,5
2024-05-05,SKU_40,WH_4,SUP_10,North,27,452,5,255,0,5.95,7.14,0,0,30.89,192.78,160.65,32.129999999999995,-3.8900000000000006,3.8900000000000006,16.666666666666664,87.40692780835222,197,0,16.74074074074074,2024,5,May,Sunday,6
2024-05-06,SKU_40,WH_4,SUP_10,South,28,424,5,255,0,5.95,7.14,0,0,30.56,199.92,166.6,33.31999999999999,-2.5599999999999987,2.5599999999999987,16.666666666666664,91.62303664921467,169,0,15.142857142857142,2024,5,May,Monday,0
2024-05-07,SKU_40,WH_4,SUP_10,East,26,398,5,255,0,5.95,7.14,0,0,24.56,185.64,154.70000000000002,30.93999999999997,1.4400000000000013,1.4400000000000013,16.66666666666665,94.13680781758957,143,0,15.307692307692308,2024,5,May,Tuesday,1
2024-05-08,SKU_40,WH_4,SUP_10,East,32,366,5,255,0,5.95,7.14,0,0,33.24,228.48,190.4,38.079999999999984,-1.240000000000002,1.240000000000002,16.66666666666666,96.26955475330927,111,0,11.4375,2024,5,May,Wednesday,2
